LAT,LON,YEAR,MO,DY,ALLSKY_KT,ALLSKY_SFC_SW_DWN
3.5,-74.5,2023,6,7,0.45,4.36
3.5,-73.5,2023,6,7,0.54,5.27
3.5,-72.5,2023,6,7,0.51,4.95
3.5,-71.5,2023,6,7,0.54,5.18
3.5,-70.5,2023,6,7,0.48,4.65
4.5,-76.5,2023,6,7,0.48,4.73
4.5,-75.5,2023,6,7,0.5,4.93
4.5,-74.5,2023,6,7,0.55,5.37
4.5,-73.5,2023,6,7,0.48,4.73
4.5,-72.5,2023,6,7,0.52,5.12
4.5,-71.5,2023,6,7,0.48,4.71
4.5,-70.5,2023,6,7,0.49,4.81
5.5,-76.5,2023,6,7,0.46,4.58
5.5,-75.5,2023,6,7,0.57,5.67
5.5,-74.5,2023,6,7,0.58,5.76
5.5,-73.5,2023,6,7,0.45,4.47
5.5,-72.5,2023,6,7,0.51,5.04
5.5,-71.5,2023,6,7,0.59,5.86
5.5,-70.5,2023,6,7,0.54,5.36
6.5,-76.5,2023,6,7,0.52,5.23
6.5,-75.5,2023,6,7,0.61,6.08
6.5,-74.5,2023,6,7,0.54,5.35
6.5,-73.5,2023,6,7,0.55,5.46
6.5,-72.5,2023,6,7,0.48,4.82
6.5,-71.5,2023,6,7,0.51,5.08
6.5,-70.5,2023,6,7,0.5,5.01
7.5,-76.5,2023,6,7,0.52,5.19
7.5,-75.5,2023,6,7,0.51,5.16
7.5,-74.5,2023,6,7,0.5,5.03
7.5,-73.5,2023,6,7,0.53,5.31
7.5,-72.5,2023,6,7,0.52,5.25
7.5,-71.5,2023,6,7,0.56,5.65
7.5,-70.5,2023,6,7,0.54,5.42
1.5,-76.5,2023,6,8,0.35,3.35
1.5,-75.5,2023,6,8,0.43,4.05
1.5,-74.5,2023,6,8,0.49,4.64
1.5,-73.5,2023,6,8,0.48,4.55
1.5,-72.5,2023,6,8,0.43,4.07
1.5,-71.5,2023,6,8,0.39,3.65
1.5,-70.5,2023,6,8,0.28,2.68
2.5,-76.5,2023,6,8,0.43,4.16
2.5,-75.5,2023,6,8,0.47,4.52
2.5,-74.5,2023,6,8,0.4,3.85
2.5,-73.5,2023,6,8,0.43,4.09
2.5,-72.5,2023,6,8,0.4,3.79
2.5,-71.5,2023,6,8,0.35,3.36
2.5,-70.5,2023,6,8,0.25,2.41
3.5,-76.5,2023,6,8,0.4,3.86
3.5,-75.5,2023,6,8,0.5,4.79
3.5,-74.5,2023,6,8,0.41,3.98
3.5,-73.5,2023,6,8,0.32,3.07
3.5,-72.5,2023,6,8,0.26,2.48
3.5,-71.5,2023,6,8,0.2,1.94
3.5,-70.5,2023,6,8,0.24,2.32
4.5,-76.5,2023,6,8,0.37,3.59
4.5,-75.5,2023,6,8,0.47,4.62
4.5,-74.5,2023,6,8,0.5,4.85
4.5,-73.5,2023,6,8,0.3,2.96
4.5,-72.5,2023,6,8,0.17,1.63
4.5,-71.5,2023,6,8,0.2,1.96
4.5,-70.5,2023,6,8,0.19,1.86
5.5,-76.5,2023,6,8,0.37,3.63
5.5,-75.5,2023,6,8,0.43,4.23
5.5,-74.5,2023,6,8,0.43,4.22
5.5,-73.5,2023,6,8,0.38,3.75
5.5,-72.5,2023,6,8,0.16,1.61
5.5,-71.5,2023,6,8,0.17,1.68
5.5,-70.5,2023,6,8,0.21,2.11
6.5,-76.5,2023,6,8,0.46,4.57
6.5,-75.5,2023,6,8,0.42,4.22
6.5,-74.5,2023,6,8,0.42,4.21
6.5,-73.5,2023,6,8,0.41,4.09
6.5,-72.5,2023,6,8,0.35,3.51
6.5,-71.5,2023,6,8,0.26,2.61
6.5,-70.5,2023,6,8,0.25,2.54
7.5,-76.5,2023,6,8,0.46,4.62
7.5,-75.5,2023,6,8,0.39,3.94
7.5,-74.5,2023,6,8,0.37,3.76
7.5,-73.5,2023,6,8,0.36,3.65
7.5,-72.5,2023,6,8,0.34,3.43
7.5,-71.5,2023,6,8,0.3,3.01
7.5,-70.5,2023,6,8,0.44,4.42
1.5,-76.5,2023,6,9,0.39,3.68
1.5,-75.5,2023,6,9,0.46,4.36
1.5,-74.5,2023,6,9,0.5,4.71
1.5,-73.5,2023,6,9,0.55,5.18
1.5,-72.5,2023,6,9,0.61,5.77
1.5,-71.5,2023,6,9,0.63,5.92
1.5,-70.5,2023,6,9,0.64,6.03
2.5,-76.5,2023,6,9,0.42,3.99
2.5,-75.5,2023,6,9,0.47,4.48
2.5,-74.5,2023,6,9,0.51,4.85
2.5,-73.5,2023,6,9,0.59,5.6
2.5,-72.5,2023,6,9,0.6,5.76
2.5,-71.5,2023,6,9,0.61,5.8
2.5,-70.5,2023,6,9,0.62,5.94
3.5,-76.5,2023,6,9,0.43,4.18
3.5,-75.5,2023,6,9,0.5,4.83
3.5,-74.5,2023,6,9,0.48,4.65
3.5,-73.5,2023,6,9,0.56,5.42
3.5,-72.5,2023,6,9,0.58,5.58
3.5,-71.5,2023,6,9,0.55,5.31
3.5,-70.5,2023,6,9,0.58,5.59
4.5,-76.5,2023,6,9,0.47,4.62
4.5,-75.5,2023,6,9,0.46,4.51
4.5,-74.5,2023,6,9,0.46,4.53
4.5,-73.5,2023,6,9,0.5,4.87
4.5,-72.5,2023,6,9,0.59,5.81
4.5,-71.5,2023,6,9,0.59,5.75
4.5,-70.5,2023,6,9,0.58,5.65
5.5,-76.5,2023,6,9,0.48,4.7
5.5,-75.5,2023,6,9,0.47,4.59
5.5,-74.5,2023,6,9,0.51,4.98
5.5,-73.5,2023,6,9,0.46,4.54
5.5,-72.5,2023,6,9,0.49,4.8
5.5,-71.5,2023,6,9,0.58,5.75
5.5,-70.5,2023,6,9,0.55,5.42
6.5,-76.5,2023,6,9,0.53,5.31
6.5,-75.5,2023,6,9,0.56,5.62
6.5,-74.5,2023,6,9,0.57,5.72
6.5,-73.5,2023,6,9,0.53,5.28
6.5,-72.5,2023,6,9,0.46,4.57
6.5,-71.5,2023,6,9,0.52,5.14
6.5,-70.5,2023,6,9,0.5,4.97
7.5,-76.5,2023,6,9,0.53,5.32
7.5,-75.5,2023,6,9,0.54,5.4
7.5,-74.5,2023,6,9,0.58,5.83
7.5,-73.5,2023,6,9,0.56,5.6
7.5,-72.5,2023,6,9,0.51,5.17
7.5,-71.5,2023,6,9,0.5,5.07
7.5,-70.5,2023,6,9,0.49,4.97
1.5,-76.5,2023,6,10,0.49,4.59
1.5,-75.5,2023,6,10,0.59,5.55
1.5,-74.5,2023,6,10,0.56,5.29
1.5,-73.5,2023,6,10,0.52,4.96
1.5,-72.5,2023,6,10,0.55,5.24
1.5,-71.5,2023,6,10,0.52,4.92
1.5,-70.5,2023,6,10,0.57,5.41
2.5,-76.5,2023,6,10,0.45,4.34
2.5,-75.5,2023,6,10,0.56,5.33
2.5,-74.5,2023,6,10,0.62,5.93
2.5,-73.5,2023,6,10,0.55,5.23
2.5,-72.5,2023,6,10,0.59,5.6
2.5,-71.5,2023,6,10,0.62,5.88
2.5,-70.5,2023,6,10,0.62,5.93
3.5,-76.5,2023,6,10,0.47,4.52
3.5,-75.5,2023,6,10,0.54,5.24
3.5,-74.5,2023,6,10,0.54,5.18
3.5,-73.5,2023,6,10,0.58,5.59
3.5,-72.5,2023,6,10,0.59,5.68
3.5,-71.5,2023,6,10,0.62,5.98
3.5,-70.5,2023,6,10,0.61,5.93
4.5,-76.5,2023,6,10,0.49,4.76
4.5,-75.5,2023,6,10,0.48,4.69
4.5,-74.5,2023,6,10,0.49,4.81
4.5,-73.5,2023,6,10,0.56,5.46
4.5,-72.5,2023,6,10,0.64,6.23
4.5,-71.5,2023,6,10,0.59,5.79
4.5,-70.5,2023,6,10,0.56,5.47
5.5,-76.5,2023,6,10,0.41,4.08
5.5,-75.5,2023,6,10,0.5,4.91
5.5,-74.5,2023,6,10,0.49,4.86
5.5,-73.5,2023,6,10,0.53,5.21
5.5,-72.5,2023,6,10,0.53,5.19
5.5,-71.5,2023,6,10,0.58,5.67
5.5,-70.5,2023,6,10,0.56,5.47
6.5,-76.5,2023,6,10,0.43,4.3
6.5,-75.5,2023,6,10,0.46,4.59
6.5,-74.5,2023,6,10,0.46,4.58
6.5,-73.5,2023,6,10,0.49,4.87
6.5,-72.5,2023,6,10,0.49,4.83
6.5,-71.5,2023,6,10,0.59,5.83
6.5,-70.5,2023,6,10,0.59,5.85
7.5,-76.5,2023,6,10,0.44,4.44
7.5,-75.5,2023,6,10,0.29,2.95
7.5,-74.5,2023,6,10,0.33,3.35
7.5,-73.5,2023,6,10,0.36,3.65
7.5,-72.5,2023,6,10,0.52,5.22
7.5,-71.5,2023,6,10,0.6,6.06
7.5,-70.5,2023,6,10,0.63,6.34
1.5,-76.5,2023,6,11,0.33,3.07
1.5,-75.5,2023,6,11,0.39,3.68
1.5,-74.5,2023,6,11,0.44,4.15
1.5,-73.5,2023,6,11,0.46,4.33
1.5,-72.5,2023,6,11,0.43,4.09
1.5,-71.5,2023,6,11,0.38,3.54
1.5,-70.5,2023,6,11,0.33,3.13
2.5,-76.5,2023,6,11,0.46,4.42
2.5,-75.5,2023,6,11,0.4,3.8
2.5,-74.5,2023,6,11,0.28,2.65
2.5,-73.5,2023,6,11,0.38,3.63
2.5,-72.5,2023,6,11,0.44,4.2
2.5,-71.5,2023,6,11,0.45,4.3
2.5,-70.5,2023,6,11,0.47,4.51
3.5,-76.5,2023,6,11,0.5,4.84
3.5,-75.5,2023,6,11,0.36,3.44
3.5,-74.5,2023,6,11,0.24,2.28
3.5,-73.5,2023,6,11,0.27,2.6
3.5,-72.5,2023,6,11,0.39,3.77
3.5,-71.5,2023,6,11,0.43,4.17
3.5,-70.5,2023,6,11,0.55,5.3
4.5,-76.5,2023,6,11,0.54,5.23
4.5,-75.5,2023,6,11,0.5,4.86
4.5,-74.5,2023,6,11,0.35,3.37
4.5,-73.5,2023,6,11,0.31,2.98
4.5,-72.5,2023,6,11,0.42,4.08
4.5,-71.5,2023,6,11,0.42,4.06
4.5,-70.5,2023,6,11,0.49,4.8
5.5,-76.5,2023,6,11,0.53,5.24
5.5,-75.5,2023,6,11,0.6,5.92
5.5,-74.5,2023,6,11,0.55,5.43
5.5,-73.5,2023,6,11,0.46,4.56
5.5,-72.5,2023,6,11,0.39,3.83
5.5,-71.5,2023,6,11,0.42,4.15
5.5,-70.5,2023,6,11,0.47,4.59
6.5,-76.5,2023,6,11,0.59,5.89
6.5,-75.5,2023,6,11,0.66,6.58
6.5,-74.5,2023,6,11,0.62,6.16
6.5,-73.5,2023,6,11,0.55,5.46
6.5,-72.5,2023,6,11,0.43,4.29
6.5,-71.5,2023,6,11,0.41,4.11
6.5,-70.5,2023,6,11,0.48,4.72
7.5,-76.5,2023,6,11,0.57,5.7
7.5,-75.5,2023,6,11,0.63,6.29
7.5,-74.5,2023,6,11,0.61,6.14
7.5,-73.5,2023,6,11,0.55,5.53
7.5,-72.5,2023,6,11,0.47,4.75
7.5,-71.5,2023,6,11,0.33,3.33
7.5,-70.5,2023,6,11,0.52,5.22
1.5,-76.5,2023,6,12,0.5,4.7
1.5,-75.5,2023,6,12,0.58,5.44
1.5,-74.5,2023,6,12,0.58,5.52
1.5,-73.5,2023,6,12,0.56,5.29
1.5,-72.5,2023,6,12,0.63,5.96
1.5,-71.5,2023,6,12,0.63,5.91
1.5,-70.5,2023,6,12,0.62,5.82
2.5,-76.5,2023,6,12,0.56,5.33
2.5,-75.5,2023,6,12,0.54,5.17
2.5,-74.5,2023,6,12,0.54,5.2
2.5,-73.5,2023,6,12,0.58,5.54
2.5,-72.5,2023,6,12,0.58,5.55
2.5,-71.5,2023,6,12,0.58,5.53
2.5,-70.5,2023,6,12,0.57,5.44
3.5,-76.5,2023,6,12,0.55,5.32
3.5,-75.5,2023,6,12,0.66,6.36
3.5,-74.5,2023,6,12,0.53,5.15
3.5,-73.5,2023,6,12,0.53,5.11
3.5,-72.5,2023,6,12,0.5,4.82
3.5,-71.5,2023,6,12,0.49,4.73
3.5,-70.5,2023,6,12,0.49,4.77
4.5,-76.5,2023,6,12,0.54,5.27
4.5,-75.5,2023,6,12,0.63,6.12
4.5,-74.5,2023,6,12,0.6,5.82
4.5,-73.5,2023,6,12,0.44,4.3
4.5,-72.5,2023,6,12,0.44,4.25
4.5,-71.5,2023,6,12,0.46,4.48
4.5,-70.5,2023,6,12,0.46,4.53
5.5,-76.5,2023,6,12,0.47,4.63
5.5,-75.5,2023,6,12,0.63,6.16
5.5,-74.5,2023,6,12,0.66,6.47
5.5,-73.5,2023,6,12,0.46,4.56
5.5,-72.5,2023,6,12,0.33,3.22
5.5,-71.5,2023,6,12,0.42,4.12
5.5,-70.5,2023,6,12,0.48,4.71
6.5,-76.5,2023,6,12,0.48,4.79
6.5,-75.5,2023,6,12,0.66,6.53
6.5,-74.5,2023,6,12,0.68,6.77
6.5,-73.5,2023,6,12,0.58,5.78
6.5,-72.5,2023,6,12,0.42,4.21
6.5,-71.5,2023,6,12,0.47,4.63
6.5,-70.5,2023,6,12,0.41,4.05
7.5,-76.5,2023,6,12,0.45,4.5
7.5,-75.5,2023,6,12,0.57,5.74
7.5,-74.5,2023,6,12,0.6,6.05
7.5,-73.5,2023,6,12,0.59,5.92
7.5,-72.5,2023,6,12,0.42,4.18
7.5,-71.5,2023,6,12,0.41,4.12
7.5,-70.5,2023,6,12,0.35,3.49
1.5,-76.5,2023,6,13,0.49,4.61
1.5,-75.5,2023,6,13,0.6,5.69
1.5,-74.5,2023,6,13,0.62,5.87
1.5,-73.5,2023,6,13,0.61,5.76
1.5,-72.5,2023,6,13,0.57,5.38
1.5,-71.5,2023,6,13,0.52,4.88
1.5,-70.5,2023,6,13,0.5,4.7
2.5,-76.5,2023,6,13,0.59,5.65
2.5,-75.5,2023,6,13,0.61,5.77
2.5,-74.5,2023,6,13,0.62,5.92
2.5,-73.5,2023,6,13,0.65,6.25
2.5,-72.5,2023,6,13,0.61,5.86
2.5,-71.5,2023,6,13,0.56,5.32
2.5,-70.5,2023,6,13,0.55,5.24
3.5,-76.5,2023,6,13,0.56,5.43
3.5,-75.5,2023,6,13,0.68,6.53
3.5,-74.5,2023,6,13,0.59,5.68
3.5,-73.5,2023,6,13,0.66,6.35
3.5,-72.5,2023,6,13,0.59,5.69
3.5,-71.5,2023,6,13,0.6,5.78
3.5,-70.5,2023,6,13,0.61,5.91
4.5,-76.5,2023,6,13,0.52,5.08
4.5,-75.5,2023,6,13,0.65,6.31
4.5,-74.5,2023,6,13,0.63,6.16
4.5,-73.5,2023,6,13,0.58,5.62
4.5,-72.5,2023,6,13,0.63,6.15
4.5,-71.5,2023,6,13,0.61,5.93
4.5,-70.5,2023,6,13,0.62,6.04
5.5,-76.5,2023,6,13,0.5,4.91
5.5,-75.5,2023,6,13,0.66,6.49
5.5,-74.5,2023,6,13,0.69,6.78
5.5,-73.5,2023,6,13,0.57,5.61
5.5,-72.5,2023,6,13,0.58,5.7
5.5,-71.5,2023,6,13,0.66,6.48
5.5,-70.5,2023,6,13,0.64,6.29
6.5,-76.5,2023,6,13,0.54,5.38
6.5,-75.5,2023,6,13,0.7,6.99
6.5,-74.5,2023,6,13,0.68,6.78
6.5,-73.5,2023,6,13,0.65,6.49
6.5,-72.5,2023,6,13,0.6,5.96
6.5,-71.5,2023,6,13,0.63,6.26
6.5,-70.5,2023,6,13,0.65,6.44
7.5,-76.5,2023,6,13,0.47,4.67
7.5,-75.5,2023,6,13,0.57,5.71
7.5,-74.5,2023,6,13,0.6,6.0
7.5,-73.5,2023,6,13,0.66,6.67
7.5,-72.5,2023,6,13,0.6,6.05
7.5,-71.5,2023,6,13,0.64,6.38
7.5,-70.5,2023,6,13,0.66,6.64
1.5,-76.5,2023,6,14,0.3,2.8
1.5,-75.5,2023,6,14,0.37,3.46
1.5,-74.5,2023,6,14,0.37,3.45
1.5,-73.5,2023,6,14,0.41,3.82
1.5,-72.5,2023,6,14,0.45,4.28
1.5,-71.5,2023,6,14,0.44,4.15
1.5,-70.5,2023,6,14,0.47,4.43
2.5,-76.5,2023,6,14,0.34,3.24
2.5,-75.5,2023,6,14,0.35,3.34
2.5,-74.5,2023,6,14,0.31,2.95
2.5,-73.5,2023,6,14,0.31,3.0
2.5,-72.5,2023,6,14,0.35,3.35
2.5,-71.5,2023,6,14,0.32,3.09
2.5,-70.5,2023,6,14,0.34,3.26
3.5,-76.5,2023,6,14,0.4,3.82
3.5,-75.5,2023,6,14,0.4,3.83
3.5,-74.5,2023,6,14,0.31,2.95
3.5,-73.5,2023,6,14,0.24,2.32
3.5,-72.5,2023,6,14,0.28,2.67
3.5,-71.5,2023,6,14,0.24,2.36
3.5,-70.5,2023,6,14,0.22,2.08
4.5,-76.5,2023,6,14,0.43,4.19
4.5,-75.5,2023,6,14,0.45,4.36
4.5,-74.5,2023,6,14,0.38,3.74
4.5,-73.5,2023,6,14,0.25,2.43
4.5,-72.5,2023,6,14,0.22,2.12
4.5,-71.5,2023,6,14,0.25,2.42
4.5,-70.5,2023,6,14,0.28,2.69
5.5,-76.5,2023,6,14,0.45,4.41
5.5,-75.5,2023,6,14,0.48,4.76
5.5,-74.5,2023,6,14,0.42,4.12
5.5,-73.5,2023,6,14,0.37,3.67
5.5,-72.5,2023,6,14,0.28,2.74
5.5,-71.5,2023,6,14,0.26,2.55
5.5,-70.5,2023,6,14,0.24,2.39
6.5,-76.5,2023,6,14,0.46,4.53
6.5,-75.5,2023,6,14,0.48,4.76
6.5,-74.5,2023,6,14,0.52,5.11
6.5,-73.5,2023,6,14,0.55,5.43
6.5,-72.5,2023,6,14,0.43,4.3
6.5,-71.5,2023,6,14,0.26,2.55
6.5,-70.5,2023,6,14,0.19,1.86
7.5,-76.5,2023,6,14,0.5,5.05
7.5,-75.5,2023,6,14,0.57,5.69
7.5,-74.5,2023,6,14,0.56,5.58
7.5,-73.5,2023,6,14,0.56,5.63
7.5,-72.5,2023,6,14,0.41,4.13
7.5,-71.5,2023,6,14,0.39,3.9
7.5,-70.5,2023,6,14,0.37,3.74
1.5,-76.5,2023,6,15,0.31,2.95
1.5,-75.5,2023,6,15,0.19,1.81
1.5,-74.5,2023,6,15,0.23,2.14
1.5,-73.5,2023,6,15,0.22,2.11
1.5,-72.5,2023,6,15,0.22,2.09
1.5,-71.5,2023,6,15,0.25,2.39
1.5,-70.5,2023,6,15,0.28,2.65
2.5,-76.5,2023,6,15,0.36,3.48
2.5,-75.5,2023,6,15,0.29,2.75
2.5,-74.5,2023,6,15,0.29,2.74
2.5,-73.5,2023,6,15,0.3,2.82
2.5,-72.5,2023,6,15,0.31,2.94
2.5,-71.5,2023,6,15,0.3,2.87
2.5,-70.5,2023,6,15,0.29,2.73
3.5,-76.5,2023,6,15,0.41,4.0
3.5,-75.5,2023,6,15,0.35,3.38
3.5,-74.5,2023,6,15,0.36,3.51
3.5,-73.5,2023,6,15,0.36,3.51
3.5,-72.5,2023,6,15,0.47,4.52
3.5,-71.5,2023,6,15,0.41,4.0
3.5,-70.5,2023,6,15,0.34,3.32
4.5,-76.5,2023,6,15,0.43,4.15
4.5,-75.5,2023,6,15,0.45,4.39
4.5,-74.5,2023,6,15,0.48,4.63
4.5,-73.5,2023,6,15,0.38,3.67
4.5,-72.5,2023,6,15,0.48,4.69
4.5,-71.5,2023,6,15,0.5,4.84
4.5,-70.5,2023,6,15,0.52,5.04
5.5,-76.5,2023,6,15,0.41,4.01
5.5,-75.5,2023,6,15,0.51,4.99
5.5,-74.5,2023,6,15,0.57,5.56
5.5,-73.5,2023,6,15,0.4,3.91
5.5,-72.5,2023,6,15,0.44,4.33
5.5,-71.5,2023,6,15,0.56,5.48
5.5,-70.5,2023,6,15,0.52,5.12
6.5,-76.5,2023,6,15,0.46,4.52
6.5,-75.5,2023,6,15,0.56,5.53
6.5,-74.5,2023,6,15,0.57,5.63
6.5,-73.5,2023,6,15,0.56,5.6
6.5,-72.5,2023,6,15,0.45,4.47
6.5,-71.5,2023,6,15,0.51,5.05
6.5,-70.5,2023,6,15,0.44,4.4
7.5,-76.5,2023,6,15,0.43,4.3
7.5,-75.5,2023,6,15,0.51,5.11
7.5,-74.5,2023,6,15,0.52,5.24
7.5,-73.5,2023,6,15,0.52,5.23
7.5,-72.5,2023,6,15,0.41,4.13
7.5,-71.5,2023,6,15,0.44,4.39
7.5,-70.5,2023,6,15,0.36,3.62
1.5,-76.5,2023,6,16,0.34,3.19
1.5,-75.5,2023,6,16,0.34,3.23
1.5,-74.5,2023,6,16,0.32,2.97
1.5,-73.5,2023,6,16,0.31,2.96
1.5,-72.5,2023,6,16,0.33,3.11
1.5,-71.5,2023,6,16,0.34,3.22
1.5,-70.5,2023,6,16,0.3,2.86
2.5,-76.5,2023,6,16,0.47,4.45
2.5,-75.5,2023,6,16,0.49,4.69
2.5,-74.5,2023,6,16,0.35,3.33
2.5,-73.5,2023,6,16,0.36,3.42
2.5,-72.5,2023,6,16,0.32,3.08
2.5,-71.5,2023,6,16,0.29,2.76
2.5,-70.5,2023,6,16,0.29,2.73
3.5,-76.5,2023,6,16,0.47,4.48
3.5,-75.5,2023,6,16,0.5,4.82
3.5,-74.5,2023,6,16,0.38,3.71
3.5,-73.5,2023,6,16,0.27,2.58
3.5,-72.5,2023,6,16,0.27,2.61
3.5,-71.5,2023,6,16,0.28,2.68
3.5,-70.5,2023,6,16,0.28,2.69
4.5,-76.5,2023,6,16,0.45,4.34
4.5,-75.5,2023,6,16,0.42,4.1
4.5,-74.5,2023,6,16,0.41,4.01
4.5,-73.5,2023,6,16,0.3,2.9
4.5,-72.5,2023,6,16,0.25,2.45
4.5,-71.5,2023,6,16,0.26,2.55
4.5,-70.5,2023,6,16,0.26,2.54
5.5,-76.5,2023,6,16,0.44,4.33
5.5,-75.5,2023,6,16,0.5,4.94
5.5,-74.5,2023,6,16,0.5,4.87
5.5,-73.5,2023,6,16,0.37,3.61
5.5,-72.5,2023,6,16,0.3,2.97
5.5,-71.5,2023,6,16,0.27,2.62
5.5,-70.5,2023,6,16,0.22,2.17
6.5,-76.5,2023,6,16,0.45,4.43
6.5,-75.5,2023,6,16,0.55,5.5
6.5,-74.5,2023,6,16,0.51,5.1
6.5,-73.5,2023,6,16,0.44,4.35
6.5,-72.5,2023,6,16,0.36,3.62
6.5,-71.5,2023,6,16,0.2,1.94
6.5,-70.5,2023,6,16,0.17,1.68
7.5,-76.5,2023,6,16,0.43,4.27
7.5,-75.5,2023,6,16,0.49,4.88
7.5,-74.5,2023,6,16,0.47,4.7
7.5,-73.5,2023,6,16,0.4,3.96
7.5,-72.5,2023,6,16,0.3,3.04
7.5,-71.5,2023,6,16,0.2,2.0
7.5,-70.5,2023,6,16,0.19,1.92
1.5,-76.5,2023,6,17,0.29,2.71
1.5,-75.5,2023,6,17,0.3,2.84
1.5,-74.5,2023,6,17,0.35,3.32
1.5,-73.5,2023,6,17,0.35,3.32
1.5,-72.5,2023,6,17,0.34,3.16
1.5,-71.5,2023,6,17,0.33,3.12
1.5,-70.5,2023,6,17,0.29,2.78
2.5,-76.5,2023,6,17,0.39,3.68
2.5,-75.5,2023,6,17,0.39,3.69
2.5,-74.5,2023,6,17,0.33,3.15
2.5,-73.5,2023,6,17,0.38,3.62
2.5,-72.5,2023,6,17,0.42,3.97
2.5,-71.5,2023,6,17,0.37,3.53
2.5,-70.5,2023,6,17,0.31,2.95
3.5,-76.5,2023,6,17,0.42,4.02
3.5,-75.5,2023,6,17,0.45,4.34
3.5,-74.5,2023,6,17,0.36,3.44
3.5,-73.5,2023,6,17,0.41,3.92
3.5,-72.5,2023,6,17,0.46,4.45
3.5,-71.5,2023,6,17,0.39,3.72
3.5,-70.5,2023,6,17,0.29,2.8
4.5,-76.5,2023,6,17,0.47,4.55
4.5,-75.5,2023,6,17,0.47,4.54
4.5,-74.5,2023,6,17,0.46,4.51
4.5,-73.5,2023,6,17,0.36,3.51
4.5,-72.5,2023,6,17,0.43,4.2
4.5,-71.5,2023,6,17,0.37,3.62
4.5,-70.5,2023,6,17,0.32,3.09
5.5,-76.5,2023,6,17,0.42,4.16
5.5,-75.5,2023,6,17,0.52,5.06
5.5,-74.5,2023,6,17,0.55,5.44
5.5,-73.5,2023,6,17,0.43,4.2
5.5,-72.5,2023,6,17,0.37,3.59
5.5,-71.5,2023,6,17,0.42,4.16
5.5,-70.5,2023,6,17,0.38,3.7
6.5,-76.5,2023,6,17,0.4,3.96
6.5,-75.5,2023,6,17,0.53,5.23
6.5,-74.5,2023,6,17,0.58,5.77
6.5,-73.5,2023,6,17,0.53,5.3
6.5,-72.5,2023,6,17,0.39,3.88
6.5,-71.5,2023,6,17,0.41,4.03
6.5,-70.5,2023,6,17,0.35,3.46
7.5,-76.5,2023,6,17,0.42,4.22
7.5,-75.5,2023,6,17,0.5,4.96
7.5,-74.5,2023,6,17,0.57,5.71
7.5,-73.5,2023,6,17,0.51,5.05
7.5,-72.5,2023,6,17,0.4,3.97
7.5,-71.5,2023,6,17,0.32,3.19
7.5,-70.5,2023,6,17,0.35,3.46
1.5,-76.5,2023,6,18,0.41,3.9
1.5,-75.5,2023,6,18,0.48,4.47
1.5,-74.5,2023,6,18,0.49,4.59
1.5,-73.5,2023,6,18,0.56,5.26
1.5,-72.5,2023,6,18,0.55,5.17
1.5,-71.5,2023,6,18,0.49,4.62
1.5,-70.5,2023,6,18,0.48,4.52
2.5,-76.5,2023,6,18,0.47,4.48
2.5,-75.5,2023,6,18,0.46,4.42
2.5,-74.5,2023,6,18,0.47,4.47
2.5,-73.5,2023,6,18,0.51,4.85
2.5,-72.5,2023,6,18,0.46,4.4
2.5,-71.5,2023,6,18,0.44,4.23
2.5,-70.5,2023,6,18,0.47,4.47
3.5,-76.5,2023,6,18,0.54,5.19
3.5,-75.5,2023,6,18,0.56,5.35
3.5,-74.5,2023,6,18,0.42,4.0
3.5,-73.5,2023,6,18,0.46,4.41
3.5,-72.5,2023,6,18,0.42,4.03
3.5,-71.5,2023,6,18,0.43,4.1
3.5,-70.5,2023,6,18,0.43,4.09
4.5,-76.5,2023,6,18,0.54,5.22
4.5,-75.5,2023,6,18,0.64,6.19
4.5,-74.5,2023,6,18,0.5,4.85
4.5,-73.5,2023,6,18,0.38,3.72
4.5,-72.5,2023,6,18,0.45,4.38
4.5,-71.5,2023,6,18,0.43,4.21
4.5,-70.5,2023,6,18,0.41,4.01
5.5,-76.5,2023,6,18,0.51,5.05
5.5,-75.5,2023,6,18,0.65,6.34
5.5,-74.5,2023,6,18,0.61,5.99
5.5,-73.5,2023,6,18,0.42,4.07
5.5,-72.5,2023,6,18,0.46,4.53
5.5,-71.5,2023,6,18,0.57,5.61
5.5,-70.5,2023,6,18,0.45,4.39
6.5,-76.5,2023,6,18,0.62,6.19
6.5,-75.5,2023,6,18,0.69,6.85
6.5,-74.5,2023,6,18,0.65,6.47
6.5,-73.5,2023,6,18,0.58,5.72
6.5,-72.5,2023,6,18,0.49,4.88
6.5,-71.5,2023,6,18,0.49,4.85
6.5,-70.5,2023,6,18,0.5,4.99
7.5,-76.5,2023,6,18,0.62,6.25
7.5,-75.5,2023,6,18,0.64,6.37
7.5,-74.5,2023,6,18,0.58,5.81
7.5,-73.5,2023,6,18,0.53,5.34
7.5,-72.5,2023,6,18,0.43,4.33
7.5,-71.5,2023,6,18,0.41,4.06
7.5,-70.5,2023,6,18,0.47,4.66
1.5,-76.5,2023,6,19,0.6,5.66
1.5,-75.5,2023,6,19,0.62,5.85
1.5,-74.5,2023,6,19,0.59,5.54
1.5,-73.5,2023,6,19,0.54,5.07
1.5,-72.5,2023,6,19,0.43,4.03
1.5,-71.5,2023,6,19,0.47,4.44
1.5,-70.5,2023,6,19,0.45,4.28
2.5,-76.5,2023,6,19,0.67,6.38
2.5,-75.5,2023,6,19,0.56,5.38
